timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
207272616,7E:8A:AE:D6:C8:CD,11040,90.00,-58,-58,0 0 -14 8 -14 7 -13 7 -11 5 -11 4 -11 3 -11 2 -11 1 -13 0 -13 0 -15 1 -15 2 -15 2 -16 4 -15 4 -14 5 -13 6 -12 6 -12 5 -11 4 -10 3 -10 1 -10 -1 -10 -1 -10 -2 -11 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 7 -9 5 -10 4 -11 4 -13 3 -14 3 -15 4 -16 5 -16 5 -15 6 -15 7 -14 7 -13 7 -11 6 -10 6 -10 5 -10 4 -10 2 -11 1 -12 1 -14 1 -15 1 -16 2 -16 3 -18 5 -17 5,0 0 11 -15 7 -12 7 -10 6 -7 5 -5 7 -2 8 0 10 2 12 3 14 2 16 2 17 1 17 0 18 -2 16 -3 15 -4 15 -5 13 -4 11 -3 9 -1 7 0 6 3 5 5 5 7 5 9 5 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -6 -4 -8 -3 -10 -2 -13 -1 -15 -1 -17 -1 -19 -2 -20 -2 -21 -3 -19 -3 -18 -2 -17 -2 -15 -2 -12 0 -10 2 -9 4 -8 7 -7 9 -7 12 -8 14 -10 15 -12 15 -13 15 -14 14 -16 12 -17
213504659,7E:8A:AE:D6:C8:CD,1040,90.00,-64,-57,0 0 8 -12 9 -12 10 -11 10 -10 9 -10 10 -11 9 -11 10 -11 10 -12 10 -12 9 -12 8 -11 8 -11 7 -12 8 -11 8 -11 9 -10 9 -10 9 -10 10 -9 10 -9 10 -9 10 -10 10 -9 10 -8 10 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -8 9 -8 9 -9 9 -9 9 -9 10 -9 10 -9 10 -8 9 -8 8 -8 8 -7 8 -7 8 -7 8 -7 8 -7 9 -7 9 -7 9 -9 9 -9 10 -11 9 -11 9 -12 8 -12 8 -12 8 -12 7 -12,0 0 -3 14 -3 10 -5 10 -6 10 -7 10 -9 11 -8 11 -9 12 -8 14 -7 15 -7 16 -6 15 -5 15 -4 14 -3 13 -3 12 -3 11 -4 10 -6 9 -7 9 -9 8 -9 7 -11 7 -11 8 -11 8 -12 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 11 1 12 1 14 0 15 1 15 1 16 1 17 1 16 1 16 0 14 -1 13 -2 12 -3 11 -3 10 -4 11 -6 12 -7 12 -8 13 -7 13 -6 15 -5 16 -4 16 -4 17 -3 16 -2 16 0 15
217518253,7E:8A:AE:D6:C8:CD,0,-20.46,-60,-70,0 0 -14 12 -12 11 -10 10 -9 9 -9 7 -9 5 -9 4 -10 3 -12 3 -13 4 -14 4 -14 5 -14 6 -14 8 -13 9 -12 10 -11 10 -10 10 -9 9 -9 8 -8 6 -8 5 -9 3 -9 2 -10 1 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 10 -5 10 -7 9 -8 9 -9 8 -11 9 -12 10 -14 10 -14 11 -13 11 -13 11 -12 11 -11 11 -9 10 -9 9 -9 8 -9 7 -9 6 -10 5 -12 5 -14 6 -14 6 -15 7 -16 8 -16 10 -15 11,0 0 2 15 2 18 2 16 1 14 1 12 4 11 6 10 8 9 10 10 11 11 14 12 13 14 13 15 11 16 8 15 7 15 5 13 4 11 3 7 4 5 6 2 8 1 11 1 12 2 14 4 15 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 15 -12 14 -13 12 -13 9 -12 8 -10 6 -8 7 -6 8 -4 10 -3 11 -3 13 -3 15 -4 16 -4 16 -6 17 -5 17 -6 17 -5 16 -5 15 -4 16 -3 15 -1 15 0 14 1 15 2 17 2 18
217549326,7E:8A:AE:D6:C8:CD,0,-17.21,-60,-70,0 0 5 14 8 14 7 12 5 11 4 10 2 10 1 9 0 10 -1 11 -1 13 -1 14 0 15 1 15 3 16 4 15 5 14 5 14 5 12 6 11 4 10 3 9 1 8 0 8 -2 8 -3 9 -4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 6 8 7 7 8 6 10 6 11 5 12 5 14 6 15 6 16 7 15 7 15 8 14 8 13 7 11 7 11 5 10 4 10 3 10 2 10 1 12 1 14 1 15 2 16 3 17 4 18 5 18,0 0 -11 -10 -13 -10 -12 -9 -11 -8 -10 -7 -11 -4 -11 -2 -12 -1 -13 -1 -15 0 -16 0 -18 -1 -18 -2 -18 -4 -16 -5 -14 -5 -12 -7 -10 -5 -8 -3 -6 -1 -7 2 -7 4 -9 6 -10 5 -12 5 -14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -15 -4 -16 -2 -15 -1 -14 0 -13 0 -11 -1 -9 -4 -8 -6 -8 -7 -9 -8 -10 -9 -10 -10 -11 -9 -13 -10 -13 -9 -14 -10 -14 -8 -13 -7 -12 -9 -12 -10 -10 -10 -9 -11 -9 -13 -10 -13 -9 -14 -10
217818450,7E:8A:AE:D6:C8:CD,0,-31.51,-60,-67,0 0 -3 -18 -4 -18 -4 -16 -4 -14 -4 -12 -3 -12 -1 -10 0 -10 2 -11 3 -11 4 -13 3 -14 3 -15 2 -17 0 -16 -1 -16 -2 -16 -3 -15 -3 -14 -3 -13 -2 -11 -1 -10 0 -9 1 -8 3 -8 4 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -8 -8 -8 -6 -9 -5 -10 -4 -11 -3 -13 -3 -15 -3 -16 -3 -17 -4 -17 -4 -18 -5 -17 -6 -16 -6 -15 -6 -14 -5 -13 -4 -12 -3 -11 -2 -11 0 -13 1 -14 2 -15 1 -16 1 -17 1 -19 -1 -20,0 0 6 7 5 2 3 -1 2 -5 1 -9 0 -13 1 -16 2 -19 2 -21 3 -22 3 -23 4 -22 5 -20 6 -18 5 -15 4 -11 3 -8 1 -4 -2 -1 -6 2 -9 4 -13 4 -16 4 -17 3 -19 2 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 2 -13 3 -14 3 -14 4 -15 4 -15 4 -15 4 -14 4 -13 4 -11 4 -9 4 -7 4 -4 4 -1 5 2 6 5 8 7 8 9 10 11 10 13 12 14 13 15 13 14 13 14 13 13 13 11 11
217944636,7E:8A:AE:D6:C8:CD,0,-90.00,-60,-65,0 0 -17 -3 -18 -1 -15 -1 -14 -1 -12 -2 -10 -3 -9 -4 -8 -5 -8 -7 -9 -8 -10 -9 -12 -10 -13 -9 -14 -9 -15 -8 -15 -6 -15 -5 -15 -4 -14 -3 -12 -3 -10 -3 -8 -4 -7 -5 -6 -6 -5 -7 -5 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 7 -8 6 -9 4 -10 3 -12 1 -13 0 -15 0 -17 0 -18 0 -17 1 -18 2 -18 3 -17 3 -15 3 -14 3 -13 2 -12 1 -11 -1 -10 -3 -12 -4 -13 -6 -14 -7 -15 -7 -17 -7 -19 -7 -20 -6,0 0 1 2 2 -2 0 -7 -1 -9 -3 -13 -4 -17 -4 -19 -4 -20 -4 -22 -4 -22 -4 -22 -3 -20 -2 -18 -2 -16 -1 -11 -1 -8 0 -4 0 1 -1 5 -2 10 -4 12 -5 15 -7 16 -8 16 -10 16 -11 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -7 -13 -8 -14 -9 -15 -9 -15 -9 -14 -9 -13 -8 -11 -7 -10 -6 -8 -3 -6 -2 -4 1 -1 4 1 6 3 9 5 12 6 13 8 15 9 15 10 17 11 17 11 16 9 15 9 14 8 12 7 10
217977928,7E:8A:AE:D6:C8:CD,0,-90.00,-60,-65,0 0 -17 -2 -17 -3 -15 -2 -13 -2 -11 -2 -10 -2 -8 -4 -7 -5 -8 -7 -9 -8 -10 -9 -11 -10 -12 -9 -14 -9 -15 -7 -15 -6 -15 -5 -14 -3 -13 -3 -12 -2 -10 -2 -8 -3 -7 -4 -6 -5 -5 -7 -5 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 5 -9 4 -10 2 -11 1 -12 -1 -13 -2 -15 -2 -16 -2 -17 -2 -17 -2 -18 -1 -17 0 -17 1 -15 1 -13 1 -12 1 -11 0 -10 -2 -10 -4 -11 -5 -12 -7 -13 -8 -14 -8 -16 -8 -17 -8 -18 -7,0 0 3 1 0 -4 -5 -5 -7 -6 -10 -7 -15 -8 -16 -10 -17 -11 -19 -12 -19 -12 -18 -12 -17 -12 -15 -11 -13 -10 -9 -8 -6 -6 -3 -3 1 0 3 4 6 7 7 11 7 13 7 15 6 17 5 17 4 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 4 -15 4 -15 5 -16 4 -16 4 -15 4 -14 4 -13 3 -11 3 -8 3 -5 3 -2 3 2 3 5 3 9 3 12 3 14 4 16 4 17 3 20 4 19 3 19 2 17 3 16 2 15 2 13 1
218021352,7E:8A:AE:D6:C8:CD,11264,-20.25,-60,-65,0 0 -4 -17 -6 -17 -6 -14 -5 -13 -4 -11 -2 -10 -1 -9 1 -9 3 -10 4 -11 5 -13 4 -14 3 -16 3 -17 1 -17 -1 -17 -2 -16 -2 -15 -3 -14 -2 -12 -2 -10 0 -9 1 -8 3 -7 5 -7 6 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -4 -9 -5 -8 -7 -7 -9 -6 -10 -6 -12 -7 -14 -7 -16 -8 -17 -8 -16 -9 -16 -10 -16 -10 -15 -9 -13 -8 -11 -7 -11 -6 -10 -4 -10 -2 -11 -1 -12 0 -14 0 -16 1 -17 0 -18 -1 -20 -3 -21,0 0 -3 -2 -2 3 1 5 4 7 6 9 10 12 11 14 12 15 13 17 13 18 12 18 11 16 9 15 8 13 4 10 3 6 1 3 -1 -1 -2 -6 -3 -10 -2 -13 -1 -17 0 -19 1 -19 2 -20 4 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -2 14 -2 16 -2 16 -2 16 -2 15 -1 15 -1 13 -1 10 -2 8 -3 5 -3 1 -4 -2 -5 -5 -6 -8 -7 -11 -8 -13 -8 -16 -9 -17 -9 -19 -11 -19 -10 -19 -10 -18 -9 -16 -8 -15 -7 -13 -6
222639559,7E:8A:AE:D6:C8:CD,1600,8.68,-69,-54,0 0 4 -14 4 -18 5 -18 5 -17 5 -16 5 -15 3 -13 2 -11 1 -8 0 -5 -2 -2 -3 2 -5 4 -6 7 -6 9 -8 11 -10 12 -10 13 -11 12 -11 11 -11 10 -9 7 -7 5 -5 4 -3 2 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -12 -7 -12 -6 -11 -5 -9 -4 -7 -2 -5 -2 -1 -1 3 -1 5 -1 9 0 11 -1 13 0 15 0 16 0 17 0 17 0 16 0 14 -1 12 0 10 0 6 0 1 1 -1 1 -5 3 -8 3 -12,0 0 -13 -7 -13 -7 -14 -8 -15 -7 -15 -6 -16 -5 -15 -4 -14 -3 -13 -2 -12 -2 -11 -2 -10 -3 -8 -4 -8 -5 -7 -6 -8 -7 -8 -8 -9 -9 -10 -9 -11 -10 -11 -9 -11 -8 -10 -8 -10 -7 -9 -6 -8 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 8 -12 9 -11 8 -11 8 -10 7 -10 6 -10 5 -10 3 -10 2 -11 0 -12 -2 -13 -3 -14 -3 -15 -3 -16 -2 -16 -1 -17 0 -16 1 -16 1 -15 2 -14 2 -12 2 -11 1 -11 -1 -11 -3 -11 -4
226082144,7E:8A:AE:D6:C8:CD,0,4.62,-72,-60,0 0 14 -16 14 -14 12 -11 10 -10 7 -8 3 -6 1 -4 -3 -2 -5 0 -9 3 -11 5 -13 6 -15 7 -17 8 -17 8 -18 7 -20 7 -18 5 -18 4 -15 2 -13 0 -9 -2 -4 -2 -1 -3 3 -3 7 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -4 -3 -2 -3 2 -3 6 -3 9 -4 12 -5 14 -7 16 -8 18 -8 18 -8 18 -8 17 -6 15 -5 13 -4 10 -2 8 0 5 2 3 4 0 6 -3 8 -6 10 -9 11 -11 12 -12 14 -15 14 -15,0 0 -16 2 -15 0 -16 1 -16 3 -15 3 -17 5 -14 5 -13 6 -12 6 -11 6 -9 5 -8 3 -8 2 -8 1 -8 0 -9 -1 -11 -1 -12 -1 -13 -2 -14 -1 -14 -1 -13 0 -13 0 -12 1 -11 1 -10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 15 -6 15 -6 15 -6 15 -6 14 -6 12 -6 11 -7 10 -9 8 -10 6 -12 6 -13 5 -14 6 -14 6 -15 7 -16 9 -15 9 -14 10 -12 10 -11 11 -11 10 -10 9 -9 7 -10 6 -11 5 -10 4
281834512,7E:8A:AE:D6:C8:CD,0,-68.65,-67,-65,0 0 21 5 18 3 17 2 14 0 12 0 8 2 5 2 3 5 2 7 2 9 2 12 2 14 3 15 6 18 7 16 8 16 9 15 9 14 8 13 6 11 4 9 2 7 -1 6 -4 6 -7 6 -9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -9 -7 -8 -4 -7 -1 -6 2 -6 5 -6 8 -7 11 -9 13 -10 13 -11 14 -13 14 -14 13 -15 11 -15 10 -14 8 -12 7 -10 6 -7 6 -3 8 -1 9 2 11 5 13 6 15 8 19 8 21 5,0 0 7 -4 11 -2 14 -3 15 -4 16 -5 16 -7 16 -7 14 -8 14 -7 12 -7 9 -7 7 -5 4 -4 2 -2 -1 0 -4 2 -5 4 -8 6 -9 8 -10 10 -11 10 -11 11 -10 10 -9 10 -9 9 -8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 6 16 8 15 8 15 8 13 8 11 8 8 7 5 5 2 4 -2 1 -5 0 -8 -2 -12 -3 -14 -4 -17 -5 -18 -5 -19 -5 -19 -4 -19 -4 -18 -4 -16 -3 -14 -2 -11 -2 -7 -1 -5 -1 -1 -2
284197059,7E:8A:AE:D6:C8:CD,0,23.15,-62,-62,0 0 -12 15 -13 15 -10 15 -8 13 -7 12 -6 11 -6 8 -6 7 -7 6 -8 5 -10 5 -11 5 -12 6 -13 8 -12 9 -12 10 -11 11 -10 12 -9 12 -8 11 -7 9 -6 8 -6 6 -6 5 -7 3 -8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 13 1 12 0 11 -2 10 -3 9 -5 9 -7 10 -9 11 -11 12 -11 12 -11 14 -11 15 -9 16 -8 16 -7 15 -6 15 -5 13 -5 12 -5 10 -6 9 -8 9 -10 8 -11 9 -12 9 -14 11 -14 12,0 0 -15 -12 -15 -13 -16 -12 -16 -10 -15 -9 -15 -7 -13 -5 -11 -4 -9 -3 -6 -3 -4 -4 -1 -5 1 -7 2 -9 2 -11 2 -13 2 -15 1 -16 0 -16 -1 -16 -1 -15 -1 -13 -2 -11 -2 -9 -1 -7 0 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 14 5 13 4 12 3 11 1 9 -1 8 -3 6 -6 5 -9 4 -11 4 -13 4 -15 5 -17 6 -17 7 -16 8 -16 9 -14 9 -13 9 -11 8 -10 7 -8 5 -7 2 -8 -1 -8 -4 -9 -7 -10 -9
284227884,7E:8A:AE:D6:C8:CD,0,21.55,-62,-62,0 0 -2 19 -2 19 -1 18 1 15 1 13 1 12 0 10 -1 9 -3 8 -3 8 -5 9 -6 10 -6 11 -6 14 -5 13 -4 15 -3 15 -2 15 -1 14 0 13 0 11 -1 10 -1 8 -2 7 -4 6 -5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 10 7 9 6 9 5 9 3 9 1 10 0 12 -1 14 -2 15 -2 16 -2 17 0 17 1 18 2 17 3 16 3 15 4 13 3 12 1 10 0 11 -2 11 -3 12 -4 13 -4 14 -6 16 -5 17,0 0 -18 -1 -19 -1 -19 0 -19 1 -17 2 -16 3 -13 3 -10 3 -9 2 -7 1 -5 -2 -4 -4 -4 -6 -4 -9 -4 -10 -5 -12 -7 -13 -8 -13 -8 -14 -9 -13 -9 -12 -8 -10 -7 -8 -6 -7 -4 -5 -3 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 5 13 5 12 5 10 5 7 5 5 5 2 6 0 7 -3 9 -5 10 -7 12 -7 13 -8 15 -7 15 -6 17 -5 17 -4 16 -3 15 -2 13 -2 11 -3 8 -4 6 -6 3 -9 0 -11 0 -13 0
284265391,7E:8A:AE:D6:C8:CD,0,-17.31,-62,-62,0 0 -8 17 -8 17 -6 16 -5 15 -4 13 -3 12 -3 9 -4 8 -6 7 -7 7 -8 7 -9 8 -10 9 -10 11 -10 11 -9 12 -8 14 -7 13 -6 13 -5 13 -5 11 -4 9 -4 8 -5 6 -6 5 -7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 12 4 11 3 10 1 10 0 10 -2 10 -4 11 -6 13 -7 14 -7 15 -7 16 -6 17 -4 17 -3 17 -2 16 -1 15 -1 14 -1 12 -2 11 -3 10 -5 10 -7 10 -8 11 -9 11 -10 14 -10 15,0 0 0 16 2 20 3 19 3 19 4 17 5 15 5 12 4 10 3 8 1 6 -1 5 -4 4 -6 3 -9 4 -11 4 -12 6 -14 8 -14 9 -14 10 -13 11 -12 10 -10 9 -8 8 -6 6 -5 4 -4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -16 5 -16 5 -14 4 -12 5 -9 5 -7 6 -4 8 -1 10 1 11 4 13 5 15 6 17 6 17 5 18 4 19 3 17 2 16 1 14 1 12 0 10 1 7 3 4 5 2 7 0 11 -1 14
284305060,7E:8A:AE:D6:C8:CD,0,-17.61,-63,-62,0 0 16 3 18 2 17 1 15 0 14 0 12 -1 10 0 9 1 8 2 8 3 9 5 10 6 11 6 13 6 13 5 14 5 14 3 14 2 14 1 13 1 11 0 10 1 8 1 7 2 6 3 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -9 9 -8 9 -6 9 -5 9 -3 10 -2 12 0 13 1 14 2 15 1 16 1 18 0 18 -1 16 -2 16 -3 15 -3 13 -3 12 -3 11 -2 11 0 11 1 11 3 12 5 13 6 15 6 17 6,0 0 17 -7 17 -6 18 -8 16 -9 14 -9 13 -10 10 -8 8 -8 6 -6 5 -4 4 -1 4 1 5 4 6 6 7 7 9 9 10 9 12 9 12 9 13 8 13 7 11 5 9 4 7 3 5 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -3 -16 -3 -14 -3 -12 -3 -10 -4 -7 -4 -5 -6 -2 -8 0 -10 1 -12 2 -14 2 -16 2 -18 1 -19 0 -19 -1 -19 -2 -18 -2 -16 -3 -14 -2 -12 -1 -10 1 -8 4 -6 7 -5 10 -5 12 -5
284341138,7E:8A:AE:D6:C8:CD,0,-22.13,-63,-62,0 0 -9 16 -8 17 -7 16 -5 15 -4 13 -4 11 -4 9 -4 8 -5 7 -7 7 -8 7 -9 8 -10 8 -10 10 -10 11 -9 12 -9 13 -7 13 -7 12 -6 12 -5 11 -4 9 -5 7 -5 6 -6 4 -7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 11 4 11 3 10 1 10 -1 10 -2 10 -4 11 -6 12 -7 14 -7 14 -7 15 -7 16 -5 17 -4 16 -3 15 -2 15 -2 13 -2 12 -2 10 -4 10 -6 10 -8 10 -9 10 -10 11 -11 13 -11 15,0 0 4 16 5 19 6 18 7 18 8 16 8 14 7 11 6 9 5 7 3 6 0 5 -2 4 -5 5 -7 6 -9 7 -11 9 -11 10 -11 12 -11 13 -10 13 -8 12 -7 11 -6 10 -4 8 -3 6 -4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -17 3 -16 3 -15 3 -12 4 -10 5 -7 6 -5 8 -2 10 1 12 2 14 3 16 4 18 4 18 2 19 2 19 1 18 -1 17 -1 14 -2 12 -1 10 0 7 2 6 4 3 7 3 11 2 13
284381021,7E:8A:AE:D6:C8:CD,0,27.19,-62,-62,0 0 -15 9 -15 11 -13 11 -12 10 -10 9 -9 8 -8 7 -7 5 -8 4 -10 3 -11 3 -11 3 -12 4 -14 5 -13 6 -13 7 -13 8 -12 9 -11 9 -10 8 -9 8 -8 6 -7 5 -7 3 -7 2 -8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 12 -4 11 -4 10 -5 9 -6 8 -8 8 -10 7 -12 8 -14 8 -13 8 -14 10 -14 10 -13 12 -12 12 -11 12 -10 12 -9 11 -8 10 -8 8 -9 7 -10 6 -12 5 -13 5 -14 5 -16 6 -17 8,0 0 -6 -15 -8 -18 -9 -17 -10 -16 -10 -14 -10 -13 -9 -10 -8 -9 -6 -7 -4 -6 -2 -6 1 -6 3 -7 4 -8 6 -9 6 -11 7 -13 6 -14 5 -14 5 -15 4 -14 3 -13 2 -11 1 -9 1 -7 2 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 14 -6 14 -5 12 -5 10 -6 8 -6 6 -7 3 -9 1 -11 -1 -12 -3 -14 -4 -16 -5 -18 -4 -18 -3 -18 -3 -19 -1 -17 0 -16 0 -14 1 -12 0 -10 -1 -8 -3 -6 -5 -5 -7 -4 -11 -4 -13
284421124,7E:8A:AE:D6:C8:CD,0,23.39,-62,-62,0 0 -19 -4 -19 -1 -18 -1 -16 0 -14 0 -13 0 -11 0 -10 -1 -10 -3 -10 -4 -10 -5 -11 -6 -12 -6 -14 -6 -14 -5 -15 -4 -15 -3 -15 -2 -15 -1 -14 0 -12 0 -11 -1 -9 -2 -8 -2 -7 -3 -7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 8 -11 7 -10 5 -10 4 -10 2 -11 1 -13 -1 -14 -2 -16 -2 -16 -2 -17 -2 -18 -1 -19 0 -17 1 -17 2 -16 3 -14 3 -13 2 -12 1 -12 0 -12 -2 -13 -4 -13 -5 -15 -6 -17 -6 -18 -5,0 0 3 -18 3 -17 2 -19 1 -18 -1 -17 -2 -16 -2 -14 -3 -11 -2 -9 -1 -7 1 -6 3 -4 5 -4 8 -4 9 -4 11 -5 12 -6 12 -8 12 -8 12 -9 10 -9 9 -9 7 -7 6 -6 4 -5 4 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 9 -12 9 -11 7 -10 6 -9 4 -9 2 -8 -1 -8 -4 -8 -6 -8 -8 -10 -10 -11 -12 -13 -13 -13 -12 -15 -12 -15 -11 -15 -9 -14 -8 -12 -7 -11 -6 -8 -6 -6 -6 -3 -7 -1 -9 1 -11 2 -13
284464233,7E:8A:AE:D6:C8:CD,0,-12.71,-62,-62,0 0 -5 17 -4 18 -3 17 -2 15 -1 13 -1 12 -1 10 -2 9 -3 8 -5 8 -6 9 -7 10 -7 10 -7 12 -6 13 -5 14 -5 15 -4 14 -3 14 -2 13 -2 11 -2 10 -2 8 -3 7 -4 6 -6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 11 5 10 4 10 3 10 1 10 -1 11 -2 12 -3 13 -4 15 -4 15 -4 16 -3 17 -2 18 -1 17 0 16 1 15 1 13 0 12 0 11 -1 11 -3 11 -5 12 -6 12 -7 13 -8 15 -7 16,0 0 0 16 1 17 1 17 3 16 4 15 4 14 4 11 4 9 3 7 1 6 -1 5 -3 4 -5 4 -7 5 -8 5 -10 7 -11 8 -11 9 -10 10 -10 11 -9 10 -7 9 -6 8 -5 6 -4 5 -4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -12 9 -12 8 -10 7 -9 7 -7 6 -5 7 -2 7 1 8 4 9 5 10 7 12 8 14 8 14 7 15 7 15 6 15 5 14 4 12 2 10 2 8 3 6 4 3 5 2 7 0 10 0 12
284503224,7E:8A:AE:D6:C8:CD,0,14.48,-62,-62,0 0 9 -17 8 -17 6 -16 6 -15 4 -14 4 -12 3 -10 4 -9 5 -8 7 -8 7 -8 8 -8 9 -9 10 -11 9 -12 9 -12 8 -14 7 -14 6 -13 5 -13 4 -12 4 -10 4 -8 4 -7 5 -5 6 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -13 -4 -13 -2 -12 -1 -12 1 -11 3 -11 4 -12 6 -13 7 -14 7 -15 8 -16 7 -17 6 -18 4 -17 3 -16 2 -16 2 -14 2 -13 2 -11 4 -11 5 -11 7 -11 9 -11 10 -12 11 -13 10 -15,0 0 -19 2 -19 1 -19 3 -18 4 -17 5 -16 6 -13 5 -10 5 -9 3 -7 2 -6 0 -5 -3 -5 -6 -6 -8 -7 -9 -8 -10 -10 -11 -11 -11 -13 -11 -13 -10 -13 -9 -11 -7 -10 -6 -8 -5 -6 -4 -4 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 8 12 8 11 7 9 7 7 6 5 6 2 7 -1 8 -4 9 -6 10 -7 12 -8 14 -8 16 -7 16 -7 17 -6 18 -4 17 -3 15 -2 13 -2 12 -3 9 -4 7 -7 4 -9 3 -11 2 -13 1
284543714,7E:8A:AE:D6:C8:CD,0,39.26,-63,-62,0 0 -18 2 -19 4 -17 5 -16 4 -14 4 -12 3 -10 3 -10 1 -10 0 -10 -1 -11 -2 -12 -3 -13 -2 -15 -2 -15 -1 -16 0 -16 1 -15 2 -14 3 -13 3 -12 2 -10 2 -9 1 -8 0 -8 -2 -8 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 11 -7 9 -8 8 -8 7 -9 6 -10 5 -12 4 -14 3 -15 3 -16 3 -17 5 -17 5 -17 6 -16 6 -15 7 -14 7 -12 7 -11 6 -10 4 -11 3 -12 2 -13 0 -14 -1 -15 -1 -18 -1 -19 1,0 0 10 -13 10 -15 9 -16 8 -16 7 -15 5 -15 3 -13 3 -10 2 -9 2 -6 3 -4 5 -2 6 -1 8 0 10 1 12 1 13 0 14 -1 14 -2 14 -3 13 -3 11 -3 9 -3 8 -3 6 -2 4 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 4 -15 4 -13 3 -12 2 -10 1 -9 -1 -7 -3 -6 -6 -6 -9 -5 -11 -5 -13 -6 -15 -7 -16 -8 -16 -9 -16 -10 -16 -10 -14 -10 -13 -9 -11 -8 -10 -6 -8 -3 -8 0 -7 3 -8 6 -9 8 -11
